1.5861084e+02;9.5887512e+01;2.8479974e+02;8.7934273e+01;6.0000000e+02;0.0000000e+00
1.5859561e+02;9.5890938e+01;2.8469406e+02;8.7952034e+01;6.0000000e+02;6.3398690e+00
1.5855701e+02;9.5899605e+01;2.8442651e+02;8.7997040e+01;6.0000000e+02;1.6053568e+01
1.5849614e+02;9.5913300e+01;2.8400446e+02;8.8068024e+01;6.0000000e+02;2.5324713e+01
1.5841399e+02;9.5931740e+01;2.8343500e+02;8.8163742e+01;6.0000000e+02;3.4169064e+01
1.5831154e+02;9.5954742e+01;2.8272501e+02;8.8283142e+01;6.0000000e+02;4.2602264e+01
1.5818977e+02;9.5982101e+01;2.8188101e+02;8.8425095e+01;6.0000000e+02;5.0639790e+01
1.5804959e+02;9.6013588e+01;2.8090939e+02;8.8588417e+01;6.0000000e+02;5.8296886e+01
1.5789189e+02;9.6048996e+01;2.7981622e+02;8.8772255e+01;6.0000000e+02;6.5588562e+01
1.5771751e+02;9.6088142e+01;2.7860745e+02;8.8975494e+01;6.0000000e+02;7.2529533e+01
1.5752716e+02;9.6130852e+01;2.7728851e+02;8.9197311e+01;6.0000000e+02;7.9134186e+01
1.5732176e+02;9.6176979e+01;2.7586487e+02;8.9436752e+01;6.0000000e+02;8.5416588e+01
1.5710196e+02;9.6226303e+01;2.7434170e+02;8.9692909e+01;6.0000000e+02;9.1390442e+01
1.5686855e+02;9.6278679e+01;2.7272388e+02;8.9964996e+01;6.0000000e+02;9.7069061e+01
1.5662221e+02;9.6334030e+01;2.7101608e+02;9.0252090e+01;6.0000000e+02;1.0246539e+02
1.5635606e+02;9.6393791e+01;2.6917169e+02;9.0562263e+01;6.0000000e+02;1.1066593e+02
1.5607072e+02;9.6457939e+01;2.6719339e+02;9.0894852e+01;6.0000000e+02;1.1869977e+02
1.5576636e+02;9.6526245e+01;2.6508392e+02;9.1249634e+01;6.0000000e+02;1.2656703e+02
1.5544359e+02;9.6598747e+01;2.6284622e+02;9.1625938e+01;6.0000000e+02;1.3426805e+02
1.5510266e+02;9.6675362e+01;2.6048285e+02;9.2023338e+01;3.8704813e+02;1.4180333e+02
1.5474383e+02;9.6755867e+01;2.5799655e+02;9.2441498e+01;3.8236401e+02;1.4917357e+02
1.5436787e+02;9.6840347e+01;2.5539029e+02;9.2879738e+01;3.7745456e+02;1.5637964e+02
1.5365120e+02;9.6928650e+01;2.5266666e+02;9.3337685e+01;3.7232425e+02;1.6342259e+02
1.5281439e+02;9.7020454e+01;2.4982816e+02;9.3815147e+01;3.6697653e+02;1.7030357e+02
1.5194472e+02;9.7116005e+01;2.4687778e+02;9.4311340e+01;3.6141849e+02;1.7702393e+02
1.5104291e+02;9.6830505e+01;2.4381799e+02;9.4825844e+01;3.5565430e+02;1.8358513e+02
