4.57756000e-01;6.05766600e-01;2.67449757e-01;9.82586014e-02;1.74976700e-01;8.77373200e-01
4.45522329e-01;5.98592271e-01;2.59213714e-01;9.87561471e-02;1.75799314e-01;8.64848025e-01
3.04957843e-01;4.93539729e-01;1.67723557e-01;1.04059329e-01;1.31595241e-01;6.45230950e-01
3.06297243e-01;4.95599371e-01;1.64011143e-01;1.02622364e-01;1.28817989e-01;6.34470475e-01
3.18307686e-01;5.07101914e-01;1.63034671e-01;1.02639487e-01;1.26665071e-01;6.30119675e-01
3.33693786e-01;5.16147686e-01;1.63622986e-01;1.03656846e-01;1.25390156e-01;6.31345850e-01
3.53070243e-01;5.21333843e-01;1.64954929e-01;1.05324260e-01;1.23464671e-01;6.34349625e-01
3.70559514e-01;5.21565814e-01;1.67499343e-01;1.07638223e-01;1.21088791e-01;6.39195325e-01
3.90676314e-01;5.17159429e-01;1.72164743e-01;1.05908247e-01;1.19193976e-01;6.44216925e-01
4.14104443e-01;5.07961029e-01;1.79708429e-01;1.04609244e-01;1.17662157e-01;6.48456125e-01
4.25874200e-01;4.97004614e-01;1.86140614e-01;1.02652119e-01;1.15954131e-01;6.50803000e-01
4.32416343e-01;4.88526700e-01;1.89721157e-01;9.95095286e-02;1.13764986e-01;6.50562600e-01
4.28603043e-01;4.84048157e-01;1.86536843e-01;9.60455214e-02;1.10326233e-01;6.46507575e-01
3.60798814e-01;3.49085957e-01;2.73751500e-01;6.79448157e-02;1.14748546e-01;3.17735650e-01
3.57603843e-01;3.47024186e-01;2.77000300e-01;6.91794257e-02;1.16294817e-01;3.15053750e-01
3.54469171e-01;3.44997043e-01;2.80453857e-01;7.05058071e-02;1.17963486e-01;3.14716825e-01
3.51366271e-01;3.42984843e-01;2.84145657e-01;7.19367329e-02;1.19771663e-01;3.17110300e-01
3.48269343e-01;3.40971829e-01;2.88134157e-01;7.34925086e-02;1.21748309e-01;3.21957825e-01
3.45166371e-01;3.38952643e-01;2.92495386e-01;7.51941243e-02;1.23927634e-01;3.27899350e-01
3.42040500e-01;3.36928514e-01;2.97430029e-01;7.70899086e-02;1.26394784e-01;3.35128250e-01
3.38854500e-01;3.34982586e-01;3.00279957e-01;7.94624543e-02;1.29688743e-01;3.42959050e-01
3.35658257e-01;3.33094643e-01;3.02336486e-01;8.22342571e-02;1.33653063e-01;3.50942075e-01
3.31739914e-01;3.31301243e-01;3.05098043e-01;8.55107229e-02;1.38491266e-01;3.58854150e-01
3.27739957e-01;3.29569529e-01;3.08157386e-01;8.76800971e-02;1.42688893e-01;3.66696925e-01
3.23767786e-01;3.27911486e-01;3.09332229e-01;8.98612543e-02;1.46177500e-01;3.74362175e-01
3.19825043e-01;3.26361471e-01;3.10908600e-01;9.24027257e-02;1.50280129e-01;3.81743100e-01
3.15925100e-01;3.24966329e-01;3.13015057e-01;9.53916057e-02;1.55171429e-01;3.88408200e-01
3.12114257e-01;3.23743986e-01;3.12337671e-01;9.88531929e-02;1.60914729e-01;3.92848125e-01
3.08420143e-01;3.22810929e-01;3.11979457e-01;1.02967639e-01;1.67894914e-01;3.94893300e-01
3.04901271e-01;3.22221657e-01;3.12108957e-01;1.07823160e-01;1.76333357e-01;3.94162450e-01
3.01609514e-01;3.21990029e-01;3.10415586e-01;1.13462666e-01;1.86379414e-01;3.90938575e-01
2.98574543e-01;3.22351014e-01;3.06585014e-01;1.18609249e-01;1.95156671e-01;3.86152150e-01
5.26463671e-01;5.72809971e-01;2.20363857e-01;2.09541143e-01;2.00615100e-01;9.56022825e-02
5.27918871e-01;5.71717143e-01;2.20320243e-01;2.08414986e-01;1.99740386e-01;9.24604325e-02
5.29347714e-01;5.70680329e-01;2.20275229e-01;2.07330757e-01;1.98893386e-01;9.14267350e-02
5.30789714e-01;5.69674600e-01;2.20232043e-01;2.06264971e-01;1.98057143e-01;9.20754325e-02
5.32264843e-01;5.68680243e-01;2.20186400e-01;2.05196300e-01;1.97214186e-01;9.46544925e-02
5.33812686e-01;5.67679571e-01;2.20142371e-01;2.04106571e-01;1.96350900e-01;9.88554775e-02
5.35471757e-01;5.66660600e-01;2.20105329e-01;2.02981700e-01;1.95457400e-01;1.04384165e-01
5.37278971e-01;5.65619771e-01;2.20084357e-01;2.01816800e-01;1.94531100e-01;1.10524045e-01
5.39263829e-01;5.64558500e-01;2.20087343e-01;2.00610729e-01;1.93572329e-01;1.17027723e-01
5.41446271e-01;5.63481443e-01;2.20119600e-01;1.99365586e-01;1.92582871e-01;1.23768245e-01
5.43852586e-01;5.61296214e-01;2.20190671e-01;1.98086529e-01;1.91567857e-01;1.30406685e-01
5.44327571e-01;5.58904543e-01;2.20405586e-01;1.96781400e-01;1.90534171e-01;1.36729087e-01
5.44812529e-01;5.56472257e-01;2.20692286e-01;1.95458814e-01;1.89489286e-01;1.42640732e-01
5.45411686e-01;5.54020514e-01;2.21053557e-01;1.93733143e-01;1.88447543e-01;1.47288990e-01
5.46130457e-01;5.51578100e-01;2.21493229e-01;1.91841414e-01;1.87422000e-01;1.50624942e-01
5.46976586e-01;5.49177114e-01;2.22018957e-01;1.89979100e-01;1.86429886e-01;1.51948748e-01
5.47950129e-01;5.46853600e-01;2.22632714e-01;1.88175543e-01;1.85489529e-01;1.50812445e-01
5.49031329e-01;5.44643557e-01;2.23320943e-01;1.86455143e-01;1.84612171e-01;1.47661180e-01
5.47787700e-01;5.31123086e-01;2.27381086e-01;1.79437971e-01;1.81260729e-01;1.18205205e-01
5.47674257e-01;5.28378086e-01;2.28213500e-01;1.78306814e-01;1.80746529e-01;1.14759445e-01
5.47586357e-01;5.25763857e-01;2.29037429e-01;1.77214814e-01;1.80248386e-01;1.14200210e-01
5.47527286e-01;5.23210671e-01;2.29881529e-01;1.76138914e-01;1.79759286e-01;1.15737095e-01
5.46869814e-01;5.20671300e-01;2.30758586e-01;1.75057443e-01;1.79267900e-01;1.19706612e-01
5.46051900e-01;5.18098271e-01;2.31699986e-01;1.73956171e-01;1.78772586e-01;1.25339727e-01
5.45241400e-01;5.15462557e-01;2.32733614e-01;1.72827429e-01;1.78274471e-01;1.32121315e-01
5.44442186e-01;5.12752343e-01;2.33881071e-01;1.71668943e-01;1.77776071e-01;1.39669112e-01
5.43667300e-01;5.08103414e-01;2.35171943e-01;1.70485314e-01;1.77286557e-01;1.47182960e-01
5.42930086e-01;5.02933700e-01;2.36623314e-01;1.69284300e-01;1.76813329e-01;1.54445447e-01
5.42236243e-01;1.71188529e-01;2.38221214e-01;1.68073857e-01;1.76356529e-01;1.61467533e-01
5.41390257e-01;1.56658457e-01;2.43399271e-01;1.66861457e-01;1.75915229e-01;1.68150920e-01
5.39262529e-01;1.44761629e-01;2.49376243e-01;1.65652857e-01;1.75507471e-01;1.74619807e-01
5.37162300e-01;1.34983346e-01;4.56776957e-01;1.64454257e-01;1.75131329e-01;1.80883733e-01
5.35100186e-01;1.26788461e-01;4.58183371e-01;1.63271971e-01;1.74793200e-01;1.86842880e-01
5.33083143e-01;1.19725047e-01;4.59775043e-01;1.62112257e-01;1.74505486e-01;1.92620200e-01
5.31125014e-01;1.13652246e-01;4.61538386e-01;1.60980271e-01;1.74266071e-01;1.98114987e-01
5.29233971e-01;1.11055549e-01;4.63480186e-01;1.59880357e-01;1.74078743e-01;2.03449363e-01
5.27082957e-01;1.08637816e-01;4.65611786e-01;1.58817514e-01;1.73948543e-01;2.08521690e-01
5.23431000e-01;1.06239516e-01;4.67983443e-01;1.57799300e-01;1.73893286e-01;2.13344193e-01
5.19847014e-01;1.03864201e-01;4.70610086e-01;1.56831257e-01;1.73919243e-01;2.17928620e-01
5.16433371e-01;1.01655459e-01;4.73235771e-01;1.55894071e-01;1.74044714e-01;2.22287178e-01
5.13106171e-01;9.94885357e-02;4.76071257e-01;1.55005171e-01;1.74304129e-01;2.26539115e-01
5.09855786e-01;9.73379186e-02;4.79181786e-01;1.54173229e-01;1.74660757e-01;2.30580100e-01
5.06690200e-01;9.52053071e-02;4.82584929e-01;1.53402814e-01;1.75121614e-01;2.34420147e-01
5.03605614e-01;9.30702643e-02;4.86356900e-01;1.52704300e-01;1.75713257e-01;2.38177700e-01
4.98632200e-01;9.09540343e-02;4.87650714e-01;1.52077557e-01;1.76427543e-01;2.41747665e-01
4.93427829e-01;8.88765714e-02;4.88230071e-01;1.51519757e-01;1.77250586e-01;2.45139427e-01
4.88347771e-01;8.68175729e-02;4.89000814e-01;1.51041229e-01;1.78210557e-01;2.48361530e-01
4.83424943e-01;8.47945400e-02;4.89940714e-01;1.50637757e-01;1.79292357e-01;2.51422375e-01
4.78633600e-01;8.28196171e-02;4.90945786e-01;1.50263286e-01;1.80431914e-01;2.61871675e-01
4.73860686e-01;8.08169443e-02;4.89898943e-01;1.49961729e-01;1.81744043e-01;2.72108525e-01
4.66836586e-01;7.87713729e-02;4.88782257e-01;1.49754000e-01;1.83276629e-01;2.82243925e-01
4.58801014e-01;7.67017471e-02;4.87807614e-01;1.49688814e-01;1.85025114e-01;2.92060125e-01
4.50890629e-01;7.46098329e-02;4.86989786e-01;1.49879043e-01;1.87009586e-01;3.01670800e-01
4.40528300e-01;7.24638371e-02;4.85577000e-01;1.50229771e-01;1.93695229e-01;3.11077475e-01
4.27190643e-01;7.02981571e-02;4.83425814e-01;1.50725214e-01;3.99089743e-01;3.20174300e-01
4.00501229e-01;6.80975457e-02;4.81452414e-01;1.51398057e-01;4.00486971e-01;3.29074675e-01
2.86270214e-01;6.59369443e-02;4.79597643e-01;1.52156457e-01;4.02006443e-01;3.37674725e-01
2.17610557e-01;6.38543543e-02;4.76991757e-01;1.52919743e-01;4.03482229e-01;3.45872925e-01
1.84894329e-01;6.19146614e-02;4.73121943e-01;1.53528029e-01;4.04593643e-01;3.53571050e-01
1.72470457e-01;6.02377543e-02;4.69426314e-01;1.53670600e-01;4.04724900e-01;3.60783200e-01
1.74924514e-01;5.88941243e-02;4.65840929e-01;1.53109686e-01;4.03413129e-01;3.67300725e-01
1.86829871e-01;5.77823800e-02;4.62285243e-01;1.52010086e-01;4.01007643e-01;3.73350225e-01
1.98893243e-01;5.81444500e-02;4.58676414e-01;1.50896657e-01;3.98568286e-01;3.78937675e-01
2.11115029e-01;5.91456986e-02;4.55017529e-01;1.49768686e-01;3.96096057e-01;3.84181475e-01
2.23494986e-01;6.01598029e-02;4.51310900e-01;1.48626257e-01;3.93591700e-01;3.89197650e-01
2.36033943e-01;6.11867800e-02;4.47556500e-01;1.47469157e-01;3.91055171e-01;3.94208725e-01
2.48735900e-01;6.22273200e-02;4.43753400e-01;1.46297057e-01;3.88485714e-01;3.99323225e-01
2.61005557e-01;6.32819643e-02;4.39898600e-01;1.45109014e-01;3.85881343e-01;4.04756200e-01
2.73252671e-01;6.43521014e-02;4.35987029e-01;1.44845871e-01;3.83238571e-01;4.10717550e-01
2.85693071e-01;6.54393229e-02;4.32013857e-01;1.45249314e-01;3.80554200e-01;4.17194475e-01
2.98335829e-01;6.65441571e-02;4.27976200e-01;1.45659271e-01;3.77826229e-01;4.23956375e-01
3.11184643e-01;6.76671271e-02;4.23872600e-01;1.46076057e-01;3.75053757e-01;4.30886725e-01
3.24240329e-01;6.88080600e-02;4.19703500e-01;3.34309743e-01;3.72236857e-01;4.37762875e-01
3.34123071e-01;6.99666057e-02;4.15469271e-01;3.31717371e-01;3.69376214e-01;4.44585025e-01
3.36915129e-01;7.16283857e-02;4.11171657e-01;3.29086243e-01;3.66472557e-01;4.51244700e-01
3.39746686e-01;7.53172414e-02;4.06812214e-01;3.26417129e-01;3.63527229e-01;4.57744750e-01
3.42617314e-01;7.90573986e-02;4.02392314e-01;3.23711071e-01;3.60541029e-01;4.64088275e-01
3.42564043e-01;8.28449471e-02;3.97916557e-01;3.20970857e-01;3.57517300e-01;4.69951375e-01
3.40567086e-01;8.66755786e-02;3.93390543e-01;3.18199814e-01;3.54459400e-01;4.75236050e-01
3.38552571e-01;9.05412514e-02;3.88823771e-01;3.15403786e-01;3.51373857e-01;4.79520000e-01
3.36529386e-01;9.44229886e-02;3.84237843e-01;3.12596114e-01;3.48275586e-01;4.81520150e-01
3.34510971e-01;9.82949829e-02;3.79663429e-01;3.09795514e-01;3.45185114e-01;4.80312050e-01
3.32512271e-01;1.02129811e-01;3.75133543e-01;3.07022100e-01;3.42124629e-01;4.75647875e-01
3.30540657e-01;1.05912999e-01;3.70664414e-01;3.04286014e-01;3.39105314e-01;4.69246400e-01
3.28595043e-01;1.09646127e-01;3.66254929e-01;3.01586386e-01;3.36126200e-01;4.63001450e-01
3.26676043e-01;1.13328466e-01;3.61905386e-01;2.98923543e-01;3.33187686e-01;4.56690475e-01
3.24352771e-01;1.16955871e-01;3.57620800e-01;2.96300414e-01;3.30292943e-01;4.49878650e-01
3.21418914e-01;1.20525524e-01;3.53404757e-01;2.93719271e-01;3.27444500e-01;4.42686125e-01
3.18532886e-01;1.24036876e-01;3.49257557e-01;2.91180286e-01;3.24642729e-01;4.35447800e-01
3.15693757e-01;1.27491237e-01;3.45177657e-01;2.88682557e-01;3.21886386e-01;4.28381575e-01
3.12900457e-01;1.30890176e-01;3.41163486e-01;2.86225014e-01;3.19174329e-01;4.21482425e-01
2.93582200e-01;2.86752143e-01;2.80883157e-01;2.54223071e-01;2.47608343e-01;3.23592875e-01
2.90724443e-01;2.86464929e-01;2.76289043e-01;2.53368314e-01;2.44483386e-01;3.17808800e-01
2.88173457e-01;2.86462386e-01;2.72014314e-01;2.52671471e-01;2.41569871e-01;3.12151025e-01
2.85867786e-01;2.84626486e-01;2.68132300e-01;2.51900329e-01;2.38858486e-01;3.06621750e-01
2.82756386e-01;2.82382229e-01;2.63170714e-01;2.50883357e-01;2.36290086e-01;3.01220325e-01
2.79264286e-01;2.80317229e-01;2.58154600e-01;2.49771557e-01;2.33817100e-01;2.96265725e-01
2.75937614e-01;2.78397957e-01;2.53342657e-01;2.48710371e-01;2.31424971e-01;2.92397625e-01
2.72752900e-01;2.76608643e-01;2.48702214e-01;2.47692214e-01;2.29099014e-01;2.89918400e-01
2.69698814e-01;2.74935843e-01;2.44229043e-01;2.46691400e-01;2.26825343e-01;2.88363000e-01
2.66750486e-01;2.73378057e-01;2.39857786e-01;2.45751800e-01;2.24603300e-01;2.87602450e-01
2.63890800e-01;2.71918157e-01;2.35580986e-01;2.44833743e-01;2.22409171e-01;2.89036300e-01
2.60658914e-01;2.69515729e-01;2.31361100e-01;2.43928329e-01;2.20223557e-01;2.92836500e-01
2.56844771e-01;2.66504957e-01;2.26984143e-01;2.43334786e-01;2.18110614e-01;2.98732000e-01
2.53004129e-01;2.63525714e-01;2.22495443e-01;2.43049143e-01;2.16076700e-01;3.06023450e-01
2.49136571e-01;2.60597657e-01;2.17861243e-01;2.42248357e-01;2.14187343e-01;3.14241575e-01
2.45353914e-01;2.57812914e-01;2.13229529e-01;2.41431471e-01;2.12410343e-01;3.22713350e-01
2.41713043e-01;2.55216571e-01;2.08679400e-01;2.40730371e-01;2.10713071e-01;3.31216875e-01
2.36685329e-01;2.51163029e-01;2.04216400e-01;2.40159143e-01;2.09105786e-01;3.39750775e-01
2.31156786e-01;2.46714800e-01;1.99848000e-01;2.39735429e-01;2.07601771e-01;3.48095200e-01
2.25816200e-01;2.42489386e-01;1.95582429e-01;2.39476514e-01;2.06213571e-01;3.56252825e-01
2.20672129e-01;2.38499600e-01;1.91426800e-01;2.39402571e-01;2.04956029e-01;3.64226275e-01
2.15732014e-01;2.34014586e-01;1.87387243e-01;2.39533014e-01;2.03842229e-01;3.72127225e-01
2.08975671e-01;2.28837829e-01;1.83472371e-01;2.39895871e-01;2.02891929e-01;3.79629100e-01
2.01247857e-01;2.23948543e-01;1.79689771e-01;2.40517314e-01;2.02122914e-01;3.86848600e-01
1.93853800e-01;2.19357386e-01;1.76049571e-01;2.41430986e-01;2.01558529e-01;3.93464325e-01
1.86797314e-01;2.14281243e-01;1.72565400e-01;2.42676200e-01;2.01226071e-01;3.99053600e-01
1.80083814e-01;2.07589000e-01;1.69250400e-01;2.44290614e-01;2.01152000e-01;4.03530925e-01
1.73712900e-01;2.01308571e-01;1.66112700e-01;2.46308871e-01;2.01357743e-01;4.07248700e-01
1.67673771e-01;1.95429729e-01;1.63154543e-01;2.48769971e-01;2.01163329e-01;4.10769075e-01
1.61951800e-01;1.89723486e-01;1.60377071e-01;2.51724443e-01;2.00111429e-01;4.14314300e-01
1.56530486e-01;1.80695429e-01;1.57782043e-01;2.55239100e-01;1.99281000e-01;4.17992375e-01
1.51394929e-01;1.72243300e-01;1.55371557e-01;2.60597643e-01;1.98686214e-01;4.21908675e-01
1.46529557e-01;1.64318200e-01;1.53147871e-01;2.68628143e-01;1.98344100e-01;4.26275025e-01
1.41921931e-01;1.56877700e-01;1.51117286e-01;2.78167729e-01;1.98278543e-01;4.30971100e-01
1.37561319e-01;1.49884900e-01;1.49287371e-01;2.89578771e-01;1.98517471e-01;4.36097375e-01
1.33439386e-01;1.43308129e-01;1.47668786e-01;3.03354257e-01;1.99095671e-01;4.41642725e-01
1.29551947e-01;1.37122139e-01;1.46278186e-01;3.16226629e-01;2.00060100e-01;4.47378400e-01
1.25892290e-01;1.31302327e-01;1.45128157e-01;3.27794186e-01;2.01455586e-01;4.53843500e-01
1.22451946e-01;1.25820520e-01;1.44235914e-01;3.41600600e-01;2.03343871e-01;4.61563500e-01
1.19226946e-01;1.20653511e-01;1.43629229e-01;3.58270786e-01;2.05813357e-01;4.70505825e-01
1.16216201e-01;1.15782416e-01;1.43342900e-01;3.78677986e-01;2.08975214e-01;4.80855900e-01
1.13434089e-01;1.11203363e-01;1.43438443e-01;4.05611000e-01;2.13000271e-01;4.91377750e-01
1.10897424e-01;1.06920003e-01;1.43247900e-01;4.46303800e-01;2.18646614e-01;5.01846575e-01
1.08625990e-01;1.02938221e-01;1.41906553e-01;5.01738943e-01;2.29702557e-01;5.12152300e-01
1.06642336e-01;9.92653114e-02;1.40899179e-01;5.58396614e-01;2.43902171e-01;5.22296525e-01
1.04972501e-01;9.59099586e-02;1.40271661e-01;6.35560786e-01;2.62428829e-01;5.32281000e-01
1.03648060e-01;9.28835843e-02;1.40081351e-01;7.34390343e-01;2.80364843e-01;5.41998550e-01
1.02705394e-01;9.01996286e-02;1.40396467e-01;7.34179343e-01;2.97230986e-01;5.51454050e-01
1.02187893e-01;8.78741557e-02;1.41301706e-01;7.32874143e-01;3.18851357e-01;5.60652300e-01
1.02148514e-01;8.59271571e-02;1.42904657e-01;7.29885429e-01;3.47088671e-01;5.69489300e-01
1.02308807e-01;8.43820729e-02;1.45339057e-01;7.28064929e-01;3.91459486e-01;5.77972975e-01
1.00843550e-01;8.32670157e-02;1.48779100e-01;7.30232543e-01;4.62463943e-01;5.86111375e-01
9.98258100e-02;8.26159771e-02;1.53453157e-01;7.49775471e-01;5.37168800e-01;5.93912400e-01
9.93019100e-02;8.24704629e-02;1.59668143e-01;7.60261400e-01;6.62003571e-01;6.01383925e-01
9.93299000e-02;8.28813714e-02;1.74016643e-01;7.71490571e-01;7.01005986e-01;6.08425075e-01
9.99809586e-02;8.13920271e-02;1.93838386e-01;7.85386529e-01;7.00608471e-01;6.14937825e-01
