0.11567;0.120661;0.136794;0.168959;0.239407;0.372299;0.465383;0.546248;0.25169;0.152264;0.119238;0.102706;0.11567;0.009205
0.115678;0.120669;0.136802;0.168967;0.239378;0.372161;0.465156;0.545983;0.252087;0.152301;0.119267;0.102731;0.115678;0.022168
0.115693;0.120685;0.136821;0.168985;0.239319;0.371873;0.464682;0.545431;0.252914;0.152377;0.119327;0.102782;0.115693;0.046165
0.115717;0.12071;0.136849;0.169013;0.23923;0.371443;0.463974;0.544605;0.254151;0.152491;0.119416;0.102859;0.115717;0.069067
0.115748;0.120742;0.136885;0.169048;0.239114;0.370877;0.463041;0.543518;0.255779;0.152642;0.119534;0.102961;0.115748;0.090911
0.115786;0.120782;0.13693;0.169092;0.238971;0.370181;0.461895;0.542181;0.257779;0.152826;0.119678;0.103085;0.115786;0.111737
0.11583;0.120828;0.136983;0.169144;0.238802;0.369362;0.460546;0.540608;0.260136;0.153044;0.119849;0.103232;0.11583;0.131584
0.115882;0.120882;0.137044;0.169203;0.238609;0.368424;0.459002;0.538808;0.26283;0.153293;0.120044;0.1034;0.115882;0.15049
0.115939;0.120941;0.137111;0.169269;0.238393;0.367375;0.457274;0.536793;0.265847;0.153571;0.120262;0.103588;0.115939;0.168491
0.116002;0.121007;0.137186;0.169342;0.238155;0.366219;0.45537;0.534573;0.269171;0.153878;0.120502;0.103795;0.116002;0.185625
0.116071;0.121079;0.137267;0.169422;0.237896;0.364961;0.453299;0.532157;0.272787;0.154212;0.120764;0.10402;0.116071;0.201928
0.116145;0.121156;0.137355;0.169507;0.237617;0.363607;0.451069;0.529557;0.27668;0.154572;0.121045;0.104263;0.116145;0.217433
0.116224;0.121238;0.137448;0.169598;0.237319;0.362161;0.448688;0.52678;0.280838;0.154956;0.121346;0.104522;0.116224;0.232176
0.116307;0.121326;0.137547;0.169695;0.237004;0.360628;0.446163;0.523836;1;0.155363;0.121665;0.104796;0.116307;0.246189
0.116396;0.121418;0.137652;0.169797;0.236671;0.359012;0.443501;0.520732;1;0.155792;0.122;0.105085;0.116396;0.259504
0.116491;0.121517;0.137764;0.169907;0.236312;0.357269;0.44063;0.517384;1;0.156255;0.122363;0.105398;0.116491;0.279938
0.116593;0.121624;0.137871;0.170025;0.235927;0.355401;0.437554;0.513797;1;0.15675;0.122751;0.105732;0.116593;0.299955
0.116702;0.121737;0.137973;0.170151;0.235518;0.353411;0.434276;0.509975;1;0.157279;0.123165;0.106089;0.116702;0.319556
0.116817;0.121857;0.138081;0.170284;0.235083;0.351301;0.430802;0.505924;1;0.157839;0.123604;0.106466;0.116817;0.338742
0.116938;0.121984;0.138195;0.170424;0.234625;0.349074;0.427135;0.501647;1;0.15843;0.124067;0.106865;0.116938;0.357513
0.117066;0.122117;0.138315;0.170572;0.234143;0.346733;0.42328;0.497152;1;0.159051;0.124553;0.107284;0.117066;0.375872
0.1172;0.122257;0.13844;0.170727;0.233638;0.344281;0.419241;0.492442;1;0.159703;0.125063;0.107723;0.1172;0.393822
0.11734;0.122403;0.138571;0.170889;0.23311;0.341719;0.415022;0.487522;1;0.160383;0.125596;0.108182;0.11734;0.411363
0.117486;0.122555;0.138708;0.171057;0.232561;0.33905;0.410627;0.482397;1;0.161091;0.126151;0.10866;0.117486;0.428501
0.117637;0.122713;0.13885;0.171232;0.23199;0.336278;0.40606;0.477073;1;0.161827;0.126727;0.109157;0.117637;0.445237
0.117794;0.122877;0.138997;0.171414;0.231398;0.333403;0.401326;0.471552;1;0.16259;0.127325;0.109671;0.117794;0.461576
0.117957;0.123015;0.139149;0.171006;0.230786;0.330429;0.396429;0.465841;1;0.16338;0.127943;0.110204;0.117957;0.477522
0.118124;0.123154;0.139306;0.170538;0.230153;0.327358;0.391371;0.459943;1;0.164309;0.128581;0.110754;0.118124;0.493079
0.118297;0.123298;0.139468;0.170055;0.229501;0.324193;0.386158;0.453865;1;0.168235;0.12924;0.111321;0.118297;0.508251
0.118475;0.123445;0.139635;0.169558;0.228831;0.320096;0.380794;0.44761;1;0.172275;0.129917;0.111904;0.118475;0.523044
0.118658;0.123596;0.139806;0.169047;0.227473;0.315832;0.375281;0.441181;1;0.176426;0.130613;0.112503;0.118658;0.537463
0.118845;0.123752;0.139982;0.168523;0.225954;0.311456;0.369625;0.434585;1;0.180687;0.131327;0.113119;0.118845;0.551512
0.118999;0.123911;0.140162;0.167986;0.224397;0.306972;0.363828;0.427825;1;0.185052;0.132059;0.113749;0.118999;0.565198
0.119156;0.124074;0.140347;0.167436;0.222804;0.302382;0.357894;0.420953;1;0.189521;0.132808;0.114394;0.119156;0.578525
0.119316;0.124241;0.140535;0.166874;0.221175;0.29769;0.351828;0.413972;1;0.19409;0.133573;0.115054;0.119316;0.591501
0.119479;0.124411;0.14015;0.1663;0.219511;0.292897;0.345631;0.406843;1;0.198756;0.134356;0.115728;0.119479;0.604129
0.119646;0.124585;0.139657;0.165714;0.217813;0.288007;0.339309;0.399569;0.541627;0.780004;0.136796;0.116415;0.119646;0.616418
0.119816;0.124762;0.139154;0.165117;0.216082;0.283022;0.332864;0.392153;0.527501;0.782398;0.140059;0.117116;0.119816;0.628372
0.119988;0.124941;0.138644;0.164513;0.21433;0.277975;0.326339;0.384645;0.513199;0.784822;0.143362;0.117825;0.119988;0.636185
0.120162;0.125121;0.138131;0.163904;0.212565;0.272892;0.319769;0.377085;0.498797;0.787262;0.146687;0.11854;0.120162;0.640623
0.120335;0.125302;0.137617;0.163294;0.210796;0.267797;0.313182;0.369506;0.48436;0.789709;0.150022;0.119256;0.120335;0.642215
