0;0.546841
0;0.803922
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.023965;1
0.058824;1
0.093682;1
0.215686;1
0.311547;1
0.45098;0.821351
0.56427;0.67756
0.599129;0.503268
0.616558;0.342048
0.607843;0.206972
0.607843;0.093682
0.607843;0
0.616558;0
0.607843;0
0.616558;0
0.616558;0
0.607843;0
0.607843;0
0.616558;0
0.607843;0
0.607843;0
0.616558;0
0.607843;0
0.599129;0
0.616558;0
0.703704;0
0.712418;0
0.712418;0
0.721133;0
0.712418;0
0.712418;0
0.712418;0
0.712418;0
0.712418;0
0.633987;0
0.529412;0
0.206972;0
0.015251;0
0;0
0;0.167756
0;0.342048
0;0.46841
0;0.594771
0;0.721133
0;0.864924
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.006536;1
0.03268;1
0.050109;1
0.041394;1
0.041394;1
0.041394;1
0.041394;1
0.03268;1
0.015251;1
0;1
0;1
0;0.982571
0;0.95207
0;0.930283
0;0.912854
0;0.895425
0;0.864924
0;0.812636
0;0.708061
0;0.599129
0;0.477124
0;0.359477
0;0.259259
0;0.202614
0;0.163399
0;0.145969
0;0.124183
0;0.076253
-0.084967;0.028322
-0.180828;0
-0.389978;0
-0.572985;0
-0.764706;0
-0.895425;0
-0.991285;0
-1;0
-1;0
-1;0
-1;0
-1;0
-1;0
-1;0
-1;0
-1;0
-1;0
-0.947712;0
-0.895425;0
-0.851852;0
-0.808279;0
-0.79085;0
-0.773421;0
-0.773421;0
-0.764706;0
-0.747277;0
-0.694989;0
-0.67756;0
-0.668845;0
-0.668845;0.019608
-0.668845;0.058824
-0.668845;0.098039
-0.67756;0.132898
-0.668845;0.167756
-0.668845;0.189543
-0.668845;0.202614
-0.747277;0.211329
-0.816993;0.220044
-0.895425;0.228758
-1;0.246187
-1;0.254902
-1;0.254902
-1;0.259259
-1;0.263617
-1;0.263617
-1;0.267974
-1;0.272331
-1;0.281046
-1;0.285403
-1;0.294118
-1;0.298475
-1;0.30719
-1;0.333333
-1;0.346405
-1;0.363834
-1;0.376906
-1;0.394336
-1;0.398693
-1;0.40305
-1;0.411765
-1;0.416122
-1;0.416122
-1;0.411765
-1;0.40305
-1;0.398693
-1;0.398693
-1;0.398693
-1;0.398693
-1;0.398693
-1;0.40305
-1;0.398693
-1;0.398693
-1;0.394336
-1;0.385621
-1;0.376906
-1;0.372549
-1;0.368192
-1;0.372549
-1;0.372549
-1;0.368192
-1;0.368192
-1;0.368192
-0.982571;0.363834
-0.895425;0.359477
-0.799564;0.363834
-0.668845;0.363834
-0.520697;0.363834
-0.276688;0.368192
0;0.372549
0;0.385621
0;0.411765
0;0.446623
0;0.485839
0;0.525055
0;0.559913
0;0.568627
0;0.577342
