0;0.224401
0;0.625272
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.023965;1
0.163399;1
0.276689;1
0.416122;0.904139
0.590414;0.655773
0.747277;0.376906
1;0.346405
1;0.67756
1;0.864924
1;1
0.965142;1
0.843137;1
0.660131;1
0.259259;1
0;1
0;0.873638
0;0.577342
0;0.35512
0;0.320261
0;0.490196
0;0.686275
0;0.891068
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
-0.137255;1
-0.346405;1
-0.581699;1
-0.79085;1
-0.973856;1
-1;1
-1;1
-1;0.943355
-1;0.782135
-1;0.625272
-0.860566;0.429194
-0.660131;0.272331
-0.35512;0.124183
0;0.398693
0;0.686275
0;0.956427
0;1
0;1
0;1
0;1
-0.111111;1
-0.198257;1
-0.337691;1
-0.660131;1
-0.860566;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;1
-1;0.847495
-1;0.703704
-1;0.577342
-1;0.459695
-1;0.363834
-1;0.272331
-1;0.150327
0;0.429194
0;0.773421
0;1
0.050109;1
0.267974;1
0.46841;1
0.616558;1
0.712418;1
0.782135;1
0.834423;1
0.843137;1
0.869281;1
0.877996;1
0.88671;1
0.877996;1
0.877996;1
0.877996;1
0.877996;1
0.877996;1
0.877996;0.851852
0.912854;0.616558
0.973856;0.389978
1;0.259259
1;0.228758
1;0.267974
1;0.411765
1;0.581699
1;0.651416
1;0.742919
1;0.777778
1;0.782135
1;0.782135
1;0.769063
1;0.686275
1;0.56427
1;0.525055
1;0.51634
1;0.607843
1;0.751634
1;0.88671
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;0.904139
1;0.708061
1;0.559913
0.904139;0.35512
0.555556;0.111111
0;0.220044
0;0.538126
0;0.729847
0;0.956427
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.006536;1
0.058824;1
0.137255;1
0.24183;1
0.328976;1
0.511983;1
0.616558;1
0.694989;1
0.712418;0.834423
0.703704;0.586057
0.712418;0.281046
0;0.416122
0;0.690632
0;0.908497
0;1
0;1
0;1
0;1
0;1
0.006536;1
0.015251;1
0.093682;1
0.172113;1
0.224401;1
0.259259;1
0.311547;1
0.328976;1
0.328976;1
0.328976;1
0.337691;1
0.337691;1
0.337691;1
0.328976;1
0.337691;0.812636
0.337691;0.712418
0.337691;0.681917
0.337691;0.67756
0.337691;0.67756
0.346405;0.673203
0.416122;0.647059
0.477124;0.607843
0.511983;0.481482
0.529412;0.35512
0.529412;0.228758
0.538126;0.111111
0.538126;0.106754
0.538126;0.145969
0.538126;0.176471
0.546841;0.185185
0.546841;0.198257
0.538126;0.220044
0.538126;0.246187
0.538126;0.272331
0.538126;0.281046
0.546841;0.285403
0.538126;0.28976
0.546841;0.28976
0.546841;0.28976
0.546841;0.28976
0.546841;0.294118
0.546841;0.294118
0.546841;0.294118
0.546841;0.294118
0.546841;0.294118
0.546841;0.302832
0.546841;0.315904
0.546841;0.337691
0.546841;0.346405
0.555556;0.368192
0.555556;0.394336
0.555556;0.437909
0.555556;0.494553
0.546841;0.568627
0.546841;0.633987
0.555556;0.747277
0.546841;0.825708
0.46841;0.930283
0.442266;1
0.442266;1
0.442266;1
0.442266;1
0.442266;1
0.442266;1
0.433551;1
0.433551;1
0.433551;1
0.433551;1
0.433551;1
0.433551;1
0.424837;1
0.328976;1
0.111111;1
0;1
0;0.782135
0;0.533769
0;0.233115
-0.816993;0.137255
-0.860566;0.385621
-0.88671;0.568627
-0.930283;0.67756
-0.938998;0.786492
-0.947712;0.891068
-0.947712;1
-0.947712;1
-0.947712;1
-0.947712;1
-0.947712;1
-0.947712;1
-0.947712;1
-0.947712;1
-0.938998;1
-0.965142;1
-0.991285;1
-1;1
-1;1
-0.991285;1
-0.991285;1
-0.991285;1
-1;1
-0.982571;1
-0.904139;1
-0.869281;1
-0.799564;1
-0.712418;1
-0.668845;1
-0.668845;1
-0.668845;1
-0.660131;1
-0.660131;1
-0.555556;1
-0.337691;1
-0.137255;0.808279
0;0.490196
0;0.185185
0.485839;0.320261
0.686275;0.581699
0.782135;0.742919
0.843137;0.869281
0.912854;1
0.956427;1
0.965142;1
0.982571;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
0.991285;1
1;1
1;1
1;1
1;1
1;1
0.991285;1
0.956427;1
0.904139;1
0.764706;0.960784
0.485839;0.782135
0.111111;0.572985
0;0.320261
0;0.185185
0;0.389978
0;0.586057
0;0.782135
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.111111;1
0.259259;1
0.389978;1
0.46841;1
0.503268;1
0.511983;1
0.520697;0.995643
0.477124;0.690632
0.311547;0.407407
0.137255;0.145969
0;0.159041
0;0.51634
0;0.742919
0;0.891068
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
-0.015251;1
-0.12854;1
-0.189542;1
-0.276688;1
-0.337691;1
-0.407407;1
-0.477124;1
-0.503268;1
-0.503268;1
-0.503268;1
-0.503268;1
-0.503268;1
-0.503268;1
-0.546841;1
-0.581699;1
-0.607843;1
-0.616558;1
-0.616558;1
-0.607843;1
-0.607843;1
-0.616558;1
-0.660131;1
-0.668845;1
-0.668845;1
-0.668845;1
-0.668845;1
-0.668845;1
-0.660131;1
-0.660131;1
-0.660131;1
-0.660131;1
-0.599129;1
-0.56427;1
-0.520697;1
-0.477124;0.965142
-0.328976;0.673203
-0.198257;0.411765
0;0.106754
0;0.211329
0;0.294118
0;0.368192
0;0.464052
0;0.551198
0;0.616558
0;0.72549
0;0.847495
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.076253;1
0.302832;1
0.459695;1
0.581699;1
0.633987;1
0.642702;1
0.642702;1
0.590414;1
0.45098;1
0.328976;0.690632
0.24183;0.372549
0.006536;0.250545
0.006536;0.542484
0.006536;0.708061
0.006536;0.877996
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.006536;1
0.058824;1
0.154684;1
0.215686;1
0.233116;1
0.24183;1
0.328976;1
0.407407;1
0.45098;1
0.46841;1
0.46841;1
0.459695;1
0.46841;1
0.459695;1
0.459695;1
0.459695;1
0.294118;0.851852
0.084967;0.660131
0;0.416122
0;0.167756
0;0.30719
0;0.599129
0;0.803922
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.102397;1
0.259259;1
0.372549;1
0.46841;1
0.555556;1
0.625272;1
0.712418;1
0.79085;1
0.843137;1
0.851852;1
0.843137;1
0.851852;1
0.834423;1
0.764706;1
0.721133;1
0.668845;1
0.56427;0.965142
0.346405;0.716776
0.111111;0.494553
0;0.237473
0;0.267974
0;0.529412
0;0.703704
0;0.869281
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0.111111;1
0.328976;1
0.590414;1
0.773421;1
0.869281;1
0.921569;1
0.930283;1
0.930283;1
0.930283;1
0.930283;1
0.930283;1
0.930283;0.716776
0.904139;0.342048
0;0.35512
0;0.616558
0;0.873638
0;1
0;1
0;1
0;1
0;1
-0.015251;1
-0.119826;1
-0.163399;1
-0.276688;1
-0.346405;1
-0.433551;1
-0.494553;1
-0.511983;1
-0.555556;1
-0.572985;1
-0.572985;1
-0.572985;1
-0.572985;1
-0.546841;1
-0.459695;1
-0.346405;1
-0.337691;0.947712
-0.294118;0.782135
-0.163399;0.572985
0;0.350763
0;0.119826
0;0.206972
0;0.520697
0;0.699346
0;0.851852
0;1
0;1
0;1
0;1
0;1
