0.032885;0.033472;0.038734;0.050401;0.076095;0.291306;0.430559;0.233448;0.131637;0.085633;0.064767;0.054718;0.846099
0.031985;0.032025;0.036551;0.046965;0.06974;0.270744;0.40938;0.788659;0.138259;0.09004;0.067011;0.055834;0.851082
0.030829;0.030341;0.034158;0.043384;0.063493;0.251754;0.389363;0.792545;0.1464;0.09541;0.069847;0.057401;0.855889
0.029399;0.028419;0.031568;0.039686;0.05739;0.234314;0.370564;0.478556;0.156157;0.101551;0.073283;0.059423;0.860539
0.027613;0.026359;0.029072;0.036432;0.052524;0.221754;0.355728;0.454964;0.163377;0.104543;0.076295;0.06138;0.865126
0.025534;0.02423;0.026737;0.033666;0.048835;0.213536;0.343837;0.439304;0.166369;0.105895;0.078435;0.062996;0.869641
0.023326;0.022075;0.024479;0.031124;0.045671;0.207242;0.334152;0.427132;0.167021;0.106344;0.080075;0.064398;0.874031
0.021097;0.0199;0.022201;0.028559;0.042479;0.200905;0.324401;0.414893;0.167697;0.10681;0.08094;0.065818;0.878281
0.018856;0.017713;0.019909;0.02598;0.039268;0.194535;0.314599;0.402595;0.168381;0.107281;0.081321;0.067247;0.882393
0.016604;0.015515;0.017607;0.023387;0.046789;0.188135;0.304751;0.390241;0.169069;0.107756;0.081705;0.068683;0.886371
0.014341;0.013308;0.015294;0.020783;0.056513;0.181707;0.29486;0.377833;0.177575;0.108233;0.082091;0.069423;0.890219
0.01207;0.011092;0.012972;0.020857;0.066273;0.175255;0.284932;0.365379;0.191992;0.108712;0.082478;0.069766;0.893505
0.009797;0.008874;0.010649;0.025936;0.076042;0.168796;0.274994;0.352913;0.206423;0.109191;0.082865;0.070109;0.894395
0.007523;0.006655;0.014013;0.031018;0.085816;0.162335;0.265052;0.340441;0.601691;0.109671;0.083253;0.070452;0.894821
0.005252;0.00912;0.017635;0.036094;0.095579;0.155881;0.255121;0.327983;0.598938;0.11015;0.08364;0.070795;0.893816
0.00776;0.012065;0.021248;0.04116;0.105321;0.149441;0.245211;0.315552;0.596192;0.110628;0.084027;0.071137;0.891865
0.010372;0.014988;0.024836;0.046188;0.106938;0.143047;0.235373;0.303211;0.593465;0.111103;0.084411;0.071477;0.885402
0.012956;0.01788;0.028386;0.051164;0.101944;0.136721;0.225639;0.291;0.590768;0.113128;0.08479;0.071813;0.8761
0.01549;0.020716;0.031866;0.056041;0.09705;0.130519;0.216096;0.27903;0.588123;0.119525;0.085163;0.072142;0.858823
0.045328;0.05169;0.06617;0.09624;0.116331;0.156607;0.477385;0.335353;0.253856;0.065697;0.056689;0.05411;0.598784
0.047286;0.055036;0.071979;0.096696;0.118724;0.164523;0.447485;0.310328;0.153916;0.061107;0.053696;0.052246;0.590235
0.049766;0.059074;0.078937;0.097177;0.121994;0.174397;0.421276;0.288578;0.111708;0.056652;0.050672;0.050268;0.587697
0.052806;0.063904;0.085679;0.098307;0.126307;0.18683;0.389457;0.269291;0.089092;0.052266;0.047583;0.048155;0.588062
0.05646;0.069645;0.085651;0.100148;0.131859;0.487268;0.352736;0.251954;0.074332;0.047901;0.044398;0.04588;0.591247
0.060806;0.076467;0.086212;0.102792;0.13892;0.454297;0.321104;0.236174;0.06349;0.043509;0.041081;0.04341;0.598152
0.065961;0.079097;0.087418;0.106374;0.147884;0.422513;0.293341;0.221621;0.054844;0.039032;0.037583;0.040697;0.609762
0.072061;0.079346;0.089369;0.111109;0.159366;0.393921;0.268591;0.186483;0.047479;0.034438;0.033878;0.037711;0.621583
0.077021;0.080248;0.092171;0.117235;0.467218;0.363754;0.246357;0.132068;0.040952;0.029705;0.029939;0.034417;0.633063
0.077077;0.081867;0.095955;0.125059;0.445902;0.322088;0.226255;0.099169;0.034995;0.024809;0.025736;0.030766;0.644209
0.077805;0.084279;0.100884;0.134986;0.408108;0.286505;0.207973;0.076521;0.02943;0.019724;0.021231;0.026702;0.655026
0.07911;0.087188;0.106356;0.145859;0.377742;0.25835;0.192435;0.061462;0.024765;0.01443;0.016307;0.021956;0.665593
0.080673;0.08994;0.11112;0.451568;0.355911;0.238175;0.180197;0.05242;0.021369;0.009123;0.01085;0.016253;0.676
0.082013;0.091632;0.113469;0.442783;0.343462;0.226403;0.171651;0.048967;0.019627;0.007949;0.00485;0.009509;0.686257
0.083286;0.093016;0.115105;0.435174;0.333231;0.216561;0.163924;0.046777;0.018268;0.006921;0.001761;0.002436;0.696251
0.084586;0.09443;0.116775;0.427468;0.320825;0.20658;0.156088;0.044532;0.016875;0.005867;0.000861;-0.001383;0.705415
0.085892;0.09585;0.118455;0.41974;0.305939;0.196565;0.148226;0.042271;0.015473;0.004806;-0.000044;-0.002219;0.707668
0.0872;0.097272;0.120135;0.412011;0.291053;0.18655;0.140363;0.040009;0.014069;0.003745;-0.000951;-0.003056;0.707677
0.088508;0.098694;0.121816;0.404278;0.276157;0.176528;0.132495;0.037745;0.012664;0.002682;-0.001858;-0.003893;0.708121
0.089825;0.100125;0.46021;0.396077;0.261169;0.166444;0.124579;0.035467;0.011251;0.001613;-0.002771;-0.004736;0.712474
0.091158;0.101575;0.451146;0.381527;0.245987;0.156229;0.11656;0.033159;0.009819;0.000529;-0.003695;-0.005589;0.721711
0.092509;0.103043;0.44197;0.366797;0.230616;0.145888;0.108441;0.030823;0.008369;-0.000567;-0.004632;-0.006453;0.730676
0.093875;0.104529;0.432684;0.351891;0.215063;0.135423;0.100226;0.028458;0.006902;-0.001677;-0.005579;-0.007328;0.739377
0.094986;0.105318;0.426769;0.343007;0.204479;0.126816;0.092831;0.027748;0.006023;-0.002499;-0.006364;-0.008115;0.747811
0.095601;0.111858;0.427419;0.345819;0.203373;0.121657;0.086997;0.03068;0.006426;-0.002663;-0.006744;-0.008638;0.755914
0.095759;0.113092;0.436393;0.362978;0.215298;0.120668;0.083022;0.039943;0.008805;-0.001812;-0.006463;-0.008685;0.763569
0.095734;0.109415;0.452602;0.366868;0.242312;0.123196;0.080496;0.059829;0.013692;0.00027;-0.005364;-0.008101;0.770772
0.095669;0.106425;0.473;0.372574;0.257077;0.127783;0.078624;0.057693;0.021514;0.003655;-0.003404;-0.006835;0.777669
0.095554;0.103857;0.243556;0.38041;0.271256;0.135347;0.077558;0.054298;0.033923;0.008751;-0.000406;-0.004799;0.784319
0.095384;0.101559;0.206925;0.390804;0.290862;0.14748;0.077513;0.051467;0.039997;0.016158;0.003856;-0.001885;0.790742
0.095154;0.099439;0.182451;0.404344;0.318424;0.16718;0.078809;0.049282;0.036564;0.026806;0.009695;0.002045;0.796951
0.094858;0.097437;0.164676;0.421847;0.329385;0.200867;0.081944;0.047862;0.033723;0.026929;0.017554;0.007176;0.802951
0.094489;0.095509;0.150975;0.444477;0.335254;0.218401;0.087732;0.047379;0.031537;0.023853;0.020924;0.013754;0.808749
0.094037;0.093627;0.139927;0.473941;0.343576;0.235568;0.097586;0.048083;0.030093;0.021431;0.017794;0.017431;0.814352
0.09349;0.091767;0.130692;0.500252;0.354914;0.260409;0.114198;0.050353;0.02952;0.019712;0.015362;0.01426;0.819765
0.092831;0.089908;0.122743;0.199023;0.370059;0.289055;0.143373;0.054781;0.029998;0.018768;0.013651;0.011862;0.824993
0.092037;0.088034;0.11573;0.176563;0.390146;0.294131;0.174275;0.062343;0.031789;0.018704;0.0127;0.010231;0.830043
0.090639;0.08644;0.110036;0.160016;0.413777;0.300345;0.188622;0.073462;0.034824;0.019445;0.012452;0.009317;0.834994
0.088704;0.084886;0.104995;0.146671;0.443163;0.30834;0.20809;0.090517;0.039576;0.021158;0.012963;0.009106;0.839832
0.08644;0.083185;0.100129;0.134934;0.465244;0.319489;0.236913;0.119043;0.046955;0.024161;0.014376;0.00965;0.844512
0.083606;0.081388;0.095495;0.124624;0.476786;0.334153;0.249075;0.140003;0.05787;0.028689;0.016783;0.010985;0.849043
0.080115;0.079462;0.090978;0.115295;0.170249;0.353657;0.253613;0.153739;0.074143;0.035185;0.020362;0.013191;0.853422
0.076274;0.07738;0.086498;0.106647;0.151066;0.380103;0.260581;0.173551;0.099203;0.044336;0.025373;0.016382;0.857533
0.075846;0.075164;0.082091;0.098661;0.134789;0.415434;0.270222;0.201945;0.114923;0.056936;0.032058;0.020657;0.858461
0.075204;0.072809;0.077751;0.091252;0.120785;0.428524;0.282866;0.212041;0.127256;0.074141;0.040716;0.026117;0.857092
0.074224;0.070328;0.073602;0.084633;0.109173;0.43896;0.296934;0.215253;0.142167;0.0913;0.051195;0.032622;0.850858
0.072772;0.067683;0.069652;0.078791;0.099668;0.448034;0.310312;0.218079;0.158437;0.097903;0.063016;0.039868;0.839316
0.064291;0.058709;0.059627;0.066823;0.083788;0.432639;0.303832;0.207286;0.166342;0.106964;0.078041;0.058294;0.789741
0.061055;0.055669;0.056554;0.063499;0.079872;0.421948;0.29522;0.201178;0.161295;0.108221;0.079029;0.063576;0.774327
0.057864;0.05267;0.053524;0.060221;0.076009;0.411417;0.28674;0.195163;0.156326;0.109465;0.080007;0.065667;0.762979
0.054694;0.049691;0.050514;0.056964;0.072172;0.40096;0.278321;0.189191;0.151391;0.110702;0.080979;0.06651;0.757641
0.051517;0.046705;0.047496;0.0537;0.068325;0.390479;0.269883;0.183205;0.146446;0.111942;0.081954;0.067356;0.759436
0.048306;0.043688;0.044447;0.050401;0.552402;0.379889;0.261358;0.177158;0.141449;0.113195;0.082939;0.068211;0.767277
0.045064;0.040641;0.041368;0.047071;0.537188;0.369195;0.252748;0.17105;0.136403;0.11446;0.083934;0.069074;0.774881
0.041791;0.037565;0.03826;0.043708;0.521829;0.358398;0.244056;0.164885;0.131309;0.115377;0.084938;0.069945;0.782253
0.038661;0.034464;0.034977;0.039986;0.515146;0.351107;0.2394;0.160354;0.127004;0.111119;0.086763;0.071223;0.789394
0.035731;0.031287;0.03138;0.035661;0.525089;0.350387;0.242477;0.158927;0.124241;0.107577;0.090281;0.073375;0.796258
0.032763;0.027937;0.027502;0.041357;0.527673;0.35477;0.252166;0.159993;0.122756;0.104735;0.095439;0.076442;0.802815
0.029491;0.024319;0.02339;0.046053;0.531969;0.361571;0.265968;0.16238;0.121986;0.102395;0.094832;0.080256;0.809113
0.025817;0.020386;0.019563;0.048965;0.537727;0.37044;0.269462;0.165969;0.121858;0.100535;0.091799;0.084838;0.815187
0.021662;0.016099;0.022808;0.050769;0.185038;0.381118;0.270189;0.170683;0.122311;0.099126;0.089213;0.087732;0.821066
0.016976;0.01391;0.02537;0.051735;0.158711;0.393943;0.271599;0.176718;0.1234;0.098185;0.087075;0.084472;0.82676
0.011382;0.016792;0.028404;0.054579;0.152499;0.397702;0.269136;0.179075;0.122898;0.096609;0.084869;0.081636;0.832394
0.014196;0.020012;0.032271;0.059757;0.160487;0.389171;0.26173;0.176194;0.12016;0.094024;0.082315;0.078969;0.837953
0.017182;0.023407;0.036525;0.065941;0.531435;0.375665;0.252346;0.171167;0.116509;0.091016;0.079595;0.076331;0.84336
0.020177;0.026811;0.040793;0.072144;0.518513;0.362088;0.242914;0.166126;0.112849;0.088001;0.076867;0.073686;0.848596
0.023187;0.030232;0.045082;0.078378;0.505515;0.348434;0.233428;0.161059;0.109171;0.08497;0.074127;0.071028;0.853666
0.026213;0.033673;0.049394;0.084647;0.492443;0.334703;0.223888;0.155965;0.105472;0.081922;0.071371;0.068356;0.858574
0.02924;0.037114;0.053708;0.090916;0.479368;0.320969;0.214346;0.15087;0.101774;0.078874;0.068614;0.065683;0.858748
0.032253;0.040538;0.058;0.097156;0.466355;0.3073;0.204849;0.1458;0.098092;0.075841;0.065871;0.063023;0.854669
0.035246;0.04394;0.062266;0.103356;0.453426;0.293719;0.195414;0.140762;0.094434;0.072827;0.063146;0.06038;0.849196
0.038219;0.047321;0.066503;0.109515;0.440581;0.280226;0.18604;0.135756;0.0908;0.069832;0.060438;0.057754;0.84368
0.041175;0.05068;0.070714;0.241531;0.427815;0.266817;0.176724;0.130782;0.087189;0.066857;0.057747;0.055144;0.838449
0.044114;0.054022;0.074903;0.515879;0.415116;0.253478;0.167457;0.125834;0.083597;0.063896;0.05507;0.052548;0.834039
0.047045;0.057353;0.079079;0.509174;0.402456;0.24018;0.158218;0.120901;0.080015;0.060945;0.052401;0.04996;0.831511
0.049806;0.060319;0.082498;0.502506;0.392254;0.229599;0.150045;0.115886;0.077063;0.058303;0.049876;0.047392;0.835051
0.052034;0.062187;0.083714;0.496099;0.389008;0.226647;0.144845;0.110292;0.075948;0.056593;0.047823;0.044967;0.840502
0.053583;0.062736;0.082442;0.490523;0.394832;0.234049;0.143435;0.106516;0.077384;0.056219;0.046533;0.04293;0.845627
0.05448;0.062079;0.080256;0.486802;0.412334;0.256559;0.146807;0.104988;0.082287;0.057649;0.046352;0.041605;0.850319
0.054947;0.060751;0.076914;0.194572;0.442091;0.299809;0.155113;0.105629;0.084201;0.06107;0.047458;0.041245;0.854604
